"","ECOSUBCD","PLT_CN","tpaDead","baDead","volumeDead","propDead","propDeadLarge","volCWD","stage","baLive","carbonLive","richness","evenness","subForestProp","tpaCanopy","annualRecruit","annualMortality","micrForestProp","tpaRegen","INVYR","plotID","date","SRV_CN","CTY_CN","PREV_PLT_CN","STATECD","UNITCD","COUNTYCD","LAT","LON"
"1563","M211Cc",374002682489998,36.108276,0.880297649573677,4.40752827695189,0.1,NA,NA,"pole",11.9070411570591,31094.3071867057,0.95257934441568,0.277987164150759,1,324.974484,0.00865800865800866,0.0173160173160173,1,149.930564,2017,253104,"2017-04-24",362471092489998,1320348010538,221353866010661,25,1,3,463883.476354474,1763665.34519797
"1564","M211Cc",374002728489998,60.8266416902225,2.65227700201526,17.5313789396626,0.230769230769231,NA,NA,"mature",6.07108013945181,17958.4579868696,1.58113883008419,0.32188758248682,0.296813,202.755472300742,0.0124069478908189,0.00827129859387924,0.25,299.861128,2017,25111091,"2018-01-09",362471092489998,1320352010538,221354120010661,25,1,11,529410.901726537,1766343.23473486
"1565","M211Cc",375013828489998,24.072184,1.61218153094467,10.0124675840295,0.210526315789474,0.111111111111111,NA,"late",10.8977848418333,35188.0934204025,1.03279555898864,0.346573590279973,1,90.27069,0,0.0347222222222222,NA,NA,2017,5025527,"2017-11-29",362496595489998,1320626010538,222468718010661,50,3,25,574168.764099065,1761549.84540958
"1566","M211Cc",375519212489998,36.108276,1.07463521784072,5.88374908159043,0.153846153846154,NA,NA,"mature",9.93899591645236,31624.0676292071,1.21854359168988,0.277987164150759,1,198.595518,0.0202839756592292,0.0135226504394861,1,749.65282,2017,502716,"2017-05-02",362496595489998,1320627010538,222468994010661,50,3,27,653324.610343607,1750448.74449059
"1567","M211Cc",375519228489998,48.144368,2.46552258074617,14.9180209916379,0.181818181818182,0.166666666666667,NA,"late",25.9427083854945,77064.8145116657,1.33333333333333,0.259930192709979,1,216.649656,0.0192864030858245,0,1,299.861128,2017,50251140,"2017-12-12",362496595489998,1320626010538,222469012010661,50,3,25,582825.897706033,1760856.35616905
"1568","M211Cc",375519239489998,24.072184,0.871728866161934,3.93499229341266,0.0851063829787234,NA,18.6033603436925,"mature",15.1208228387211,54514.1864279886,0.914991421995628,0.298626578204676,1,258.775978,0.00278086763070078,0.0111234705228031,1,674.687538,2017,5027372,"2017-09-14",362496595489998,1320627010538,222469056010661,50,3,27,627411.121435422,1759798.34990357
"1569","M211Cd",14520761020004,78.234598,2.37495572404554,12.0406114562641,0.288888888888889,NA,NA,"mature",14.5544902923763,62944.6193960914,0.530330085889911,0.366204096222703,1,192.577472,0.00434027777777778,0,1,149.930564,2013,253988,"2013-08-15",14520583020004,1320348010538,116424957010661,25,1,3,532464.124272305,1742941.76927072
"1570","M211Cd",16365404020004,8.83978489727391,0.56186901783778,1.17154521557533,0.0555555555555556,NA,NA,"mature",10.4945970402056,30055.2087967682,1.69774937525433,0.277987164150759,0.680791,150.276343253656,0,0,NA,NA,2013,5027283,"2014-01-08",16314031020004,1320627010538,118137726010661,50,3,27,629779.626960231,1752701.37226397
"1571","M211Cd",16365433020004,17.4674838220931,0.561899720731354,3.36922042719801,0.08,NA,NA,"mature",11.6718215361778,27457.2785856868,1.04257207028537,0.32188758248682,0.689057,200.876063954071,0.00851063829787234,0.00851063829787234,0.58298,257.179601358537,2013,5021414,"2013-12-02",16314031020004,1320625010538,118137478010661,50,3,21,616009.165356516,1747058.51604715
"1572","M211Cd",16365434020004,17.7706166959249,1.34059069978035,9.7613355926791,0.125,0.285714285714286,NA,"mature",9.08302425230008,35353.8704340304,1.33630620956212,0.32188758248682,0.677303,124.394316871474,0,0.0281491907107671,0.75,899.583384,2013,5021105,"2013-11-18",16314031020004,1320625010538,118137480010661,50,3,21,625258.618624035,1737759.49538302
"1573","M211Cd",16365435020004,30.09023,2.58704073695897,11.7450813465557,0.116279069767442,0.285714285714286,NA,"mature",10.5291136978903,31410.4185982354,0.811107105653813,0.32188758248682,1,228.685748,0.0280112044817927,0.0160064025610244,1,224.895846,2013,503119,"2013-11-18",16314031020004,1320623010538,118137482010661,50,3,3,597414.817865189,1742947.35763051
"1574","M211Cd",16365437020004,36.108276,1.39719959837246,5.56847504359083,0.193548387096774,0.25,NA,"mature",6.88603901668903,25032.3312030987,0.8,0.346573590279973,1,150.45115,0.0168918918918919,0.0168918918918919,1,449.791692,2013,502562,"2013-09-19",16314031020004,1320626010538,118137486010661,50,3,25,581875.127388497,1750919.6574473
"1575","M211Cd",16365438020004,30.09023,1.48020397006914,8.06885463610398,0.128205128205128,0.2,NA,"mature",7.83790582878001,25996.8508618693,0.514495755427526,0.366204096222703,1,204.613564,0.0298380221653879,0.0170502983802217,1,299.861128,2013,503944,"2013-12-11",16314031020004,1320623010538,118137488010661,50,3,3,586756.095158953,1740237.99657988
"1576","M211Cd",16365440020004,72.216552,1.82332123323261,8.27879403874586,0.146341463414634,NA,NA,"pole",15.8677097145355,40577.8328305428,0.597614304667197,0.32188758248682,1,421.26322,0.00468164794007491,0.0140449438202247,1,374.82641,2013,503451,"2013-09-04",16314031020004,1320623010538,118137492010661,50,3,3,580374.434128198,1741102.46849308
"1577","M211Cd",16365441020004,30.09023,3.73376351346646,20.5142172187756,0.147058823529412,0.25,NA,"late",13.1843692693406,45228.2073035129,0.742781352708207,0.346573590279973,1,174.523334,0.0133689839572193,0.0133689839572193,1,674.687538,2013,5031303,"2013-12-12",16314031020004,1320623010538,118137494010661,50,3,3,571478.451463736,1736879.32339096
"1578","M211Cd",16365443020004,36.108276,1.44745353097941,7.92973867981153,0.176470588235294,0.5,NA,"pole",5.69281305618543,17081.0001309056,1.3228756555323,0.277987164150759,1,168.505288,0.0174825174825175,0.0244755244755245,1,1049.513948,2013,503773,"2013-09-03",16314031020004,1320623010538,118137498010661,50,3,3,554548.861980808,1748481.7252775
"1579","M211Cd",16365445020004,24.072184,1.72772288449305,10.3062838755692,0.0909090909090909,0.25,NA,"mature",11.9278074969288,36559.3005726562,1.58113883008419,0.230258509299405,1,240.72184,0.0192307692307692,0.0128205128205128,1,599.722256,2013,5021569,"2014-02-03",16314031020004,1320625010538,118137578010661,50,3,21,630913.068650508,1735645.69360543
"1580","M211Cd",16365450020004,24.072184,2.08364758193742,4.82528649425819,0.153846153846154,0.25,NA,"mature",8.71100692004347,31081.5193602467,1.20604537831105,0.346573590279973,0.5,132.397012,0.0125,0,0.5,449.791692,2013,5021247,"2013-12-10",16314031020004,1320625010538,118137588010661,50,3,21,641246.529308193,1742486.15642246
"1581","M211Cd",16365542020004,30.09023,0.820895549623229,4.84804379101662,0.0793650793650794,NA,NA,"pole",13.2395022245308,35190.8303212817,0.52522573143889,0.346573590279973,1,349.046668,0.00801282051282051,0.0213675213675214,1,374.82641,2013,5021330,"2013-08-27",16314031020004,1320625010538,118137576010661,50,3,21,644566.428022568,1739112.61220244
"1582","M211Cd",16365578020004,10.4976050014129,0.166810592122321,0.582852950424761,0.0454545454545455,NA,NA,"late",31.1862934018994,110742.771624499,0.654653670707977,0.366204096222703,0.573278,220.449705029671,0,0,NA,NA,2013,5025738,"2014-02-06",16314031020004,1320626010538,118137356010661,50,3,25,570276.527572056,1748894.66054501
"1583","M211Cd",16365585020004,24.072184,3.11543888271942,21.4139657928926,0.137931034482759,0.272727272727273,30.4918983148096,"mature",10.3030319889413,26885.0994895971,0.8,0.346573590279973,1,150.45115,0.0097181729834791,0.0340136054421769,1,524.756974,2013,503405,"2013-07-09",16314031020004,1320623010538,118137390010661,50,3,3,551798.030967921,1752314.12042234
"1584","M211Cd",16365586020004,30.09023,4.2707609365298,20.7019129418372,0.121951219512195,0.3,NA,"mature",10.8798239399489,34194.8273817732,0.666666666666667,0.346573590279973,1,216.649656,0.00426257459505541,0.00426257459505541,1,299.861128,2013,503383,"2013-12-11",16314031020004,1320623010538,118137392010661,50,3,3,544829.134970107,1746469.01379787
"1585","M211Cd",16365600020004,30.09023,2.70636333300933,9.19376861858428,0.178571428571429,0.5,NA,"pole",6.24560631486188,22827.220059729,1.25108648434245,0.298626578204676,1,138.415058,0.00588235294117647,0.0235294117647059,1,299.861128,2013,5021210,"2013-08-29",16314031020004,1320625010538,118137748010661,50,3,21,607391.724794268,1744389.92461068
"1586","M211Cd",16365608020004,18.054138,0.3127758414742,1.06505542787161,0.0517241379310345,NA,NA,"pole",8.69841294300059,25123.935549407,0.943879807448539,0.277987164150759,1,330.99253,NA,NA,1,599.722256,2013,5021981,"2013-11-19",16314031020004,1320625010538,NA,50,3,21,609358.484719664,1740846.27163742
"1587","M211Cd",16365613020004,12.036092,0.2418165567798,0.980022644707292,0.0540540540540541,NA,NA,"mature",9.92475526928765,34741.6367575435,0.845154254728517,0.32188758248682,1,210.63161,NA,NA,1,449.791692,2013,5025542,"2013-08-22",16314031020004,1320626010538,NA,50,3,25,563191.354650224,1746322.00034435
"1588","M211Cd",16365615020004,7.22825025553315,0.33754601793748,0.945434460812216,0.0476190476190476,NA,NA,"late",11.4653204011605,47579.573921309,0.670820393249937,0.366204096222703,0.832573,144.565005110663,NA,NA,0.834272,449.28561668137,2013,50379,"2013-12-11",16314031020004,1320623010538,NA,50,3,3,584783.165661949,1741896.4230405
"1589","M211Cd",16365619020004,48.144368,2.25548065853946,8.28597701076755,0.216216216216216,0.153846153846154,NA,"mature",12.5286896219409,51173.1075078957,0.928476690885259,0.32188758248682,1,174.523334,NA,NA,1,974.548666,2013,50212176,"2013-11-21",16314031020004,1320625010538,NA,50,3,21,615656.833072283,1742707.00408014
"1590","M211Cd",16365620020004,6.018046,0.106149235075723,0.243407679530115,0.0384615384615385,NA,NA,"late",15.1097840501266,57501.1895996407,1.4,0.277987164150759,1,150.45115,NA,NA,1,524.756974,2013,5031641,"2013-09-05",16314031020004,1320623010538,NA,50,3,3,535575.33469322,1740297.61374065
"1591","M211Cd",16365621020004,36.108276,1.845276834857,5.09184256259176,0.136363636363636,0.166666666666667,NA,"mature",13.4144151841384,37021.1496722829,0.973328526784575,0.298626578204676,1,228.685748,NA,NA,1,149.930564,2013,50252311,"2013-08-21",16314031020004,1320626010538,NA,50,3,25,572556.030558363,1746028.7950726
"1592","M211Cd",16365622020004,18.054138,0.470185307564657,1.98432401091287,0.107142857142857,NA,NA,"mature",11.0339095719045,36781.3608886938,0.8,0.346573590279973,1,150.45115,NA,NA,1,224.895846,2013,5031638,"2013-07-10",16314031020004,1320623010538,NA,50,3,3,544506.220769846,1740766.17999129
"1593","M211Cd",16365624020004,30.09023,1.87019034392246,13.5127977928565,0.185185185185185,0.0833333333333333,NA,"mature",11.0804127559006,35742.3386910811,1.91880644720049,0.244136064148469,1,132.397012,NA,NA,1,674.687538,2013,50213191,"2013-12-10",16314031020004,1320625010538,NA,50,3,21,610861.226742164,1736993.2158425
"1594","M211Cd",16365625020004,42.126322,4.14247313648281,15.1507711999281,0.159090909090909,0.307692307692308,NA,"mature",12.5924523483251,35339.9068977191,0.657595949221429,0.346573590279973,1,222.667702,NA,NA,1,599.722256,2013,5033471,"2014-05-28",16314031020004,1320623010538,NA,50,3,3,562517.367896483,1739075.37179137
"1595","M211Cd",16365626020004,88.0867980591193,3.39318436555406,16.1376428321936,0.256410256410256,NA,NA,"mature",11.091966277066,25340.7047050483,0.742781352708207,0.346573590279973,0.683195,255.451714371446,NA,NA,0.5,1349.375076,2013,5032619,"2013-09-03",16314031020004,1320623010538,NA,50,3,3,575058.275776175,1741598.63638547
"1596","M211Cd",16365634020004,18.054138,0.701146039096839,2.49686658052703,0.0588235294117647,NA,NA,"pole",9.84992326041784,30523.2036224466,0.866025403784439,0.298626578204676,1,288.866208,NA,NA,1,149.930564,2013,5032591,"2013-09-05",16314031020004,1320623010538,NA,50,3,3,602994.332326213,1746838.35425992
"1597","M211Cd",16365635020004,24.072184,2.16610306359348,13.6356482395169,0.210526315789474,0.333333333333333,NA,"mature",4.63684009972545,16714.5693968002,1.54919333848297,0.298626578204676,1,90.27069,NA,NA,1,1724.201486,2013,5032637,"2013-07-08",16314031020004,1320623010538,NA,50,3,3,549817.142511252,1750596.32313021
"1598","M211Cd",144988649010661,19.6812670740827,0.441023642435329,1.69044352542016,0.0857142857142857,NA,NA,"mature",9.17586470528879,24322.9356332743,1.41421356237309,0.259930192709979,0.917326,209.933515456882,0.03955174686882,0.00659195781147001,0.991702,151.185097942729,2009,503361,"2009-08-06",144953196010661,1320623010538,62273219010538,50,3,3,571970.448740125,1739878.52076163
"1599","M211Cd",169111963010661,22.2329279781293,0.396699032757683,1.70824643981855,0.0909090909090909,NA,NA,"mature",13.3457080034884,39824.5246024178,1.27801930084539,0.277987164150759,0.812045,222.329279781293,0.0238095238095238,0.0158730158730159,0.819209,274.528045956526,2010,503156,"2010-05-19",168855241010661,1320623010538,73611022010538,50,3,3,543711.943347713,1748032.27737024
"1600","M211Cd",171871615020004,8.02406133333333,0.439762568832335,1.80895674742661,0.03125,NA,NA,"pole",11.3091271041185,32510.1791282574,1.4368424162142,0.259930192709979,0.75,248.745901333333,0.00515995872033024,0.0154798761609907,0.75,299.861128,2014,503256,"2014-11-17",171871545020004,1320623010538,144988609010661,50,3,3,539544.498924612,1747298.96751944
"1601","M211Cd",171871627020004,24.072184,4.12829347710039,18.1407143612662,0.16,0.214285714285714,NA,"mature",12.6504212353918,43430.213164708,1.52752523165195,0.277987164150759,1,126.378966,0.0191387559808612,0.00956937799043062,1,599.722256,2014,50211060,"2014-11-18",171871545020004,1320625010538,144988623010661,50,3,21,612033.553405014,1736124.26533205
"1602","M211Cd",171871656020004,30.09023,1.67615771456687,8.7217271662497,0.208333333333333,0.181818181818182,NA,"mature",9.20634968780274,41229.7364298616,0.688247201611685,0.366204096222703,1,114.342874,0.026525198938992,0.0106100795755968,1,224.895846,2015,50211342,"2015-10-27",221592208020004,1320625010538,144988373010661,50,3,21,619887.428338465,1738241.21553354
"1603","M211Cd",171871657020004,12.036092,1.01544657512829,5.28926565650908,0.08,0.2,NA,"mature",10.1506235209986,29979.1740053225,1.04257207028537,0.32188758248682,1,138.415058,0.0141843971631206,0.00709219858156028,1,374.82641,2014,503864,"2014-04-16",171871545020004,1320623010538,144988375010661,50,3,3,600871.931533893,1745291.43352076
"1604","M211Cd",171871658020004,24.072184,1.79148561087723,10.4763305263349,0.125,0.111111111111111,NA,"mature",10.2477160704043,39974.0520761805,1.3228756555323,0.277987164150759,1,168.505288,0.00420521446593776,0.0168208578637511,1,599.722256,2015,5031282,"2015-05-27",221592208020004,1320623010538,144988377010661,50,3,3,591938.723978133,1744274.07880779
"1605","M211Cd",171871660020004,36.108276,1.85039980856936,7.4901234442975,0.2,0.125,NA,"mature",9.96180534702882,29068.0250722719,1.42886901662352,0.277987164150759,1,144.433104,0.0120192307692308,0.00801282051282051,1,749.65282,2014,5031295,"2014-10-21",171871545020004,1320623010538,144988381010661,50,3,3,565435.485387695,1739279.75978647
"1606","M211Cd",171871661020004,24.072184,1.87106450213528,8.43830352806841,0.107142857142857,0.0769230769230769,NA,"late",19.2209907835555,64034.3909559305,1,0.32188758248682,0.75,200.601533333333,0.0147420147420147,0,0.75,599.722256,2014,5021282,"2014-11-17",171871545020004,1320625010538,144988459010661,50,3,21,626404.438546155,1738444.44370603
"1607","M211Cd",171871779020004,6.018046,0.102581449811759,0.179574811773694,0.0526315789473684,NA,NA,"late",6.41143209490835,21600.3610437619,0.707106781186548,0.366204096222703,1,108.324828,0.00952380952380952,0.00952380952380952,1,149.930564,2014,50251446,"2014-11-20",171871545020004,1320626010538,144987561010661,50,3,25,577052.618003016,1753882.23722048
"1608","M211Cd",171871780020004,12.036092,0.885664574415196,1.72858372515254,0.0540540540540541,0.0833333333333333,NA,"mature",13.0927351264499,54284.9301473936,0.845154254728517,0.32188758248682,1,210.63161,0,0,1,674.687538,2014,5025164,"2014-05-08",171871545020004,1320626010538,144987597010661,50,3,25,564220.870552582,1751256.68995722
"1609","M211Cd",171871783020004,12.036092,0.819096410045675,6.0852521431513,0.08,0.0769230769230769,NA,"mature",11.2319978887824,49039.7035141779,0.625543242171224,0.366204096222703,1,138.415058,0,0.00686341798215511,1,299.861128,2014,503318,"2014-04-14",171871545020004,1320623010538,144987707010661,50,3,3,556817.773922201,1750636.08836413
"1610","M211Cd",171871785020004,66.198506,2.99626875612479,18.1806519310979,0.289473684210526,0.111111111111111,NA,"mature",9.64835863994943,31344.4214415894,1.15470053837925,0.298626578204676,1,162.487242,0.00344827586206897,0.0241379310344828,1,674.687538,2015,503439,"2015-05-26",221592208020004,1320623010538,144987776010661,50,3,3,549422.242175326,1750090.07245318
"1611","M211Cd",171871810020004,30.09023,1.28385380498652,7.00564509452069,0.128205128205128,0.0909090909090909,NA,"mature",10.8013021702505,36435.066091633,1.02899151085505,0.298626578204676,1,204.613564,0.0100334448160535,0.0167224080267559,1,449.791692,2015,5021624,"2015-10-28",221592208020004,1320625010538,144988657010661,50,3,21,636972.70008663,1738491.05029486
"1612","M211Cd",171871817020004,30.09023,2.61805302425343,8.78902771680532,0.142857142857143,0.25,NA,"mature",10.2628410404122,32438.4493220042,0.730296743340221,0.346573590279973,1,180.54138,NA,NA,1,374.82641,2015,503668,"2015-10-05",221592208020004,1320623010538,NA,50,3,3,555314.411761672,1745355.00213326
"1613","M211Cd",171871818020004,6.018046,0.0889201865788015,0.339718739302619,0.0454545454545455,NA,NA,"mature",8.36255322592963,34272.4507864756,0.87287156094397,0.346573590279973,1,126.378966,NA,NA,1,824.618102,2014,5031471,"2014-10-20",171871545020004,1320623010538,NA,50,3,3,548611.751775832,1744087.04951477
"1614","M211Cd",171871820020004,12.036092,1.10915430261685,9.04835531351981,0.0666666666666667,0.142857142857143,NA,"late",11.1815000050463,47520.4414149802,1.51185789203691,0.259930192709979,1,168.505288,NA,NA,1,1274.409794,2014,5031202,"2014-05-07",171871545020004,1320623010538,NA,50,3,3,595427.452520132,1740691.8281937
"1615","M211Cd",171871821020004,18.054138,0.627289834743665,2.86597635564197,0.0967741935483871,NA,NA,"mature",11.717308166355,48538.2477133124,0.755928946018454,0.346573590279973,1,168.505288,NA,NA,1,449.791692,2015,5025601,"2015-10-05",221592208020004,1320626010538,NA,50,3,25,575991.994430295,1748427.86551437
"1616","M211Cd",171871822020004,48.144368,5.90947215277061,33.7379501050158,0.216216216216216,0.4,NA,"mature",9.65723236227262,23686.9000323689,0.928476690885259,0.32188758248682,1,174.523334,NA,NA,1,599.722256,2014,50251262,"2014-07-29",171871545020004,1320626010538,NA,50,3,25,566985.406977257,1749220.61573722
"1617","M211Cd",171871825020004,36.108276,2.99434764098265,13.4024760948854,0.222222222222222,0.230769230769231,NA,"mature",11.2524287958495,41705.4468225144,1.09108945117996,0.32188758248682,1,126.378966,NA,NA,1,299.861128,2014,5021692,"2014-11-18",171871545020004,1320625010538,NA,50,3,21,613165.428932847,1741549.34233964
"1618","M211Cd",171871826020004,96.288736,2.86416921968467,11.9156458747614,0.266666666666667,NA,NA,"mature",11.4958005410777,24267.3164723214,0.452267016866645,0.366204096222703,1,264.794024,NA,NA,1,2323.923742,2015,503258,"2015-09-22",221592208020004,1320623010538,NA,50,3,3,601148.58976991,1742017.74097814
"1619","M211Cd",171871827020004,18.054138,1.2225000960028,11.8621852111063,0.107142857142857,0.142857142857143,NA,"mature",7.44163771335082,29456.795882109,0.6,0.366204096222703,1,150.45115,NA,NA,1,374.82641,2015,5021911,"2015-10-27",221592208020004,1320625010538,NA,50,3,21,646945.990915932,1739062.24650943
"1620","M211Cd",171871828020004,24.072184,0.868435525918274,3.8905016964529,0.0784313725490196,0.0833333333333333,NA,"mature",14.4861534823204,42209.4895480025,0.729324957489473,0.32188758248682,1,282.848162,NA,NA,NA,NA,2014,5031624,"2014-11-18",171871545020004,1320623010538,NA,50,3,3,577808.624275196,1736011.2661352
"1621","M211Cd",171871829020004,12.036092,2.01271879113416,14.3927254131465,0.0869565217391304,0.166666666666667,NA,"mature",9.90807511083134,35346.1612605132,0.654653670707977,0.366204096222703,1,126.378966,NA,NA,1,224.895846,2014,5031625,"2014-10-21",171871545020004,1320623010538,NA,50,3,3,564559.285241968,1736280.5701317
"1622","M211Cd",171871830020004,42.126322,2.14689191217213,13.3652952553423,0.179487179487179,0.285714285714286,NA,"mature",10.0425836646719,39858.9600714476,0.707106781186547,0.346573590279973,1,192.577472,NA,NA,1,449.791692,2014,50252298,"2014-07-31",171871545020004,1320626010538,NA,50,3,25,566659.610736488,1760519.19916839
"1623","M211Cd",171871833020004,30.09023,2.65409680358681,11.0814508029885,0.166666666666667,0.285714285714286,NA,"mature",8.05807172284687,29973.6349111766,1,0.32188758248682,1,150.45115,NA,NA,1,899.583384,2014,5032623,"2014-10-22",171871545020004,1320623010538,NA,50,3,3,558354.855381348,1738858.04261917
"1624","M211Cd",171871834020004,18.054138,2.05528826317257,12.490054093584,0.0769230769230769,0.0769230769230769,NA,"mature",13.1408239927856,46596.8208007579,1.16666666666667,0.277987164150759,1,216.649656,NA,NA,1,449.791692,2014,50253334,"2014-10-22",171871545020004,1320626010538,NA,50,3,25,578389.164465864,1745169.67986718
"1625","M211Cd",171871842020004,24.072184,0.469758393088627,1.64896965434014,0.1,NA,NA,"mature",8.38987575239554,21638.9348108603,1.66666666666667,0.230258509299405,1,216.649656,NA,NA,1,674.687538,2015,50213190,"2015-10-27",221592208020004,1320625010538,NA,50,3,21,611715.290262213,1739367.42541676
"1626","M211Cd",171871843020004,12.036092,0.417217418645803,2.42066327541447,0.03125,NA,NA,"pole",9.12291840163004,15558.6883889442,0.508000508000762,0.346573590279973,1,373.118852,NA,NA,1,3148.541844,2014,50273465,"2014-07-17",171871545020004,1320627010538,NA,50,3,27,608854.85980898,1748538.76941698
"1627","M211Cd",171871844020004,24.072184,1.5334463040083,7.46560700018361,0.0909090909090909,0.125,NA,"mature",11.2570333734124,34778.9088117397,1.10679718105893,0.277987164150759,1,240.72184,NA,NA,1,299.861128,2015,50253337,"2015-10-15",221592208020004,1320626010538,NA,50,3,25,568873.881219147,1745675.96989288
"1628","M211Cd",171871845020004,12.036092,1.35469111411634,8.65656509677163,0.0666666666666667,0.333333333333333,NA,"mature",6.80056463980961,22499.0148375431,0.566946709513841,0.366204096222703,1,168.505288,NA,NA,1,374.82641,2014,5032625,"2014-10-21",171871545020004,1320623010538,NA,50,3,3,557972.927708023,1736474.91485579
"1629","M211Cd",171871846020004,18.7687194558423,1.83138906105913,7.07231532651148,0.0967741935483871,0.166666666666667,NA,"mature",11.25389227888,40030.5255906333,1.70084012854152,0.244136064148469,0.961927,175.174714921195,NA,NA,0.928353,161.50167447081,2015,5032641,"2015-05-04",221592208020004,1320623010538,NA,50,3,3,551205.641642038,1739841.57219743
"1630","M211Cd",171871847020004,18.054138,0.562856242754293,1.61940258450494,0.0967741935483871,NA,NA,"mature",11.3308895777656,36466.312086685,1.13389341902768,0.298626578204676,1,168.505288,NA,NA,1,899.583384,2014,5032644,"2014-10-21",171871545020004,1320623010538,NA,50,3,3,541563.190580789,1740127.44386654
"1631","M211Cd",171871848020004,42.126322,2.19113854822352,6.5958804918758,0.14,0.125,NA,"mature",12.6499638270246,42855.0174656325,0.914991421995628,0.298626578204676,1,258.775978,NA,NA,1,524.756974,2015,5032640,"2015-09-24",221592208020004,1320623010538,NA,50,3,3,539919.259915865,1752118.97141269
"1632","M211Cd",221353810010661,6.018046,0.531325559310369,1.79658824138921,0.0212765957446809,0.111111111111111,NA,"mature",13.920339332125,39101.395506945,0.589767824619589,0.346573590279973,1,276.830116,0.00865800865800866,0.00432900432900433,1,299.861128,2011,2511593,"2012-01-24",221353770010661,1320352010538,122556501010661,25,1,11,534845.879480149,1755263.11492833
"1633","M211Cd",222468936010661,49.77494543759,0.939463341845172,2.96513976511676,0.140350877192982,NA,NA,"pole",12.1344905004476,25423.0593852021,0.428571428571429,0.366204096222703,0.967241,304.871540805239,0.0230263157894737,0.0131578947368421,1,974.548666,2011,5025694,"2012-01-19",222468594010661,1320626010538,122566926010661,50,3,25,580225.112062881,1748510.72193029
"1634","M211Cd",222469096010661,24.072184,3.48209742984683,26.0280458826114,0.173913043478261,0.230769230769231,NA,"mature",11.3581511164492,48697.8026739984,1.37649440322337,0.298626578204676,1,114.342874,0.00892857142857143,0.0178571428571429,1,524.756974,2011,503263,"2011-06-09",222468594010661,1320623010538,122567300010661,50,3,3,593164.178949048,1746027.37556899
"1635","M211Cd",222469114010661,6.018046,1.19548250844833,2.35287432843137,0.0285714285714286,0.142857142857143,NA,"mosaic",9.30484495620107,33214.3905508334,0.685994340570035,0.346573590279973,1,204.613564,0.0227272727272727,0,1,449.791692,2011,5031311,"2011-11-16",222468594010661,1320623010538,122567342010661,50,3,3,547344.380366635,1746524.33561558
"1636","M211Cd",247057360010661,12.036092,0.6231121716568,1.67021489893496,0.0476190476190476,NA,NA,"mature",9.58337615791945,29713.2339433979,1.58113883008419,0.230258509299405,1,240.72184,0.0231035810550635,0.00770119368502118,1,674.687538,2012,2511627,"2012-09-04",247057354010661,1320352010538,122556607010661,25,1,11,537249.6161503,1756663.18637028
"1637","M211Cd",247064615010661,18.054138,0.593075688878982,2.33492294794909,0.0652173913043478,NA,NA,"mature",14.8300635866536,53253.2130988871,0.457495710997814,0.366204096222703,1,258.775978,0.0123051681706317,0.00410172272354389,1,374.82641,2012,5027404,"2012-11-27",247064122010661,1320627010538,122567272010661,50,3,27,630048.34862821,1749410.32270401
"1638","M211Cd",247064616010661,114.342874,4.7540586172868,23.1182946540136,0.27536231884058,0.333333333333333,NA,"pole",12.7491909488104,30634.671286951,0.989949493661166,0.277987164150759,1,300.9023,0.00811688311688312,0.0378787878787879,1,524.756974,2012,5021394,"2013-02-05",247064122010661,1320625010538,122567274010661,50,3,21,622991.010754666,1745554.26797107
"1639","M211Cd",247064720010661,61.6267157655868,3.85468874621652,20.6290795279289,0.151515151515152,0.4,NA,"mature",13.0464610812509,33788.9451837834,1.3228756555323,0.277987164150759,0.488266,345.109608287286,0.0098960910440376,0.0148441365660564,0.5,299.861128,2012,5021459,"2013-02-06",247064122010661,1320625010538,122567030010661,50,3,21,640708.643801469,1736022.42922827
"1640","M211Cd",247064726010661,24.072184,1.09890835519214,7.20887134682634,0.121212121212121,NA,15.1909096297607,"mature",19.5440532309759,62582.2980894733,1.29986736723936,0.277987164150759,1,174.523334,0.0135869565217391,0,1,974.548666,2012,50211383,"2012-06-21",247064122010661,1320625010538,122566918010661,50,3,21,627208.177722229,1743348.3870222
"1641","M211Cd",247064727010661,19.2258169631875,0.908364047122707,4.51068225469114,0.0769230769230769,0.0769230769230769,NA,"mature",13.8520240342197,39093.8534126659,1.16666666666667,0.277987164150759,0.939057,230.70980355825,0.016,0.008,0.97997,535.482692327316,2012,5021217,"2013-05-08",247064122010661,1320625010538,122566922010661,50,3,21,604469.111878033,1740358.59100139
"1642","M211Cd",247064728010661,6.018046,0.102581449811759,0.4216664111889,0.0333333333333333,NA,NA,"mature",12.1219011140667,49388.6407820166,0.742781352708207,0.346573590279973,1,174.523334,0.0241545893719807,0.00966183574879227,1,899.583384,2012,5025715,"2012-11-19",247064122010661,1320626010538,122566924010661,50,3,25,583931.595156937,1752161.90440358
"1643","M211Cd",247064730010661,18.054138,0.679586858057329,3.13561651279071,0.075,NA,NA,"mature",12.0447515694699,35659.09572509,0.986393923832144,0.298626578204676,1,222.667702,0.0113378684807256,0,1,824.618102,2012,503617,"2013-03-27",247064122010661,1320623010538,122566932010661,50,3,3,582589.280875892,1741244.35435745
